Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Consent_1,Consent_2,Consent_3,Consent_4,Consent_5,ProlificID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Sum_SIAS,COMP_1,secondchance_comp1,Incorrect_1,COMP_2,secondchance_comp2,Incorrect_2,Incorrect_any,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,SOCIAL_5,SOCIAL_6,SOCIAL_7,SOCIAL_8,SOCIAL_9,SOCIAL_10,SOCIAL_11,Sum_risk,Threshold_social,Intransitive,Age,Gender,Country_home,City_home,PROLIFIC_PID
04/06/2020 13:10,04/06/2020 13:16,IP Address,100,347,TRUE,04/06/2020 13:16,R_2WZPsOvhfEY00B3,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e8d77909e41e413f00909a3,2,1,2,1,2,1,2,1,3,1,3,2,0,1,3,3,1,1,1,2,33,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,1,1,1,1,4,8,0,21,Female,Yes,Yes,5e8d77909e41e413f00909a3
04/06/2020 13:12,04/06/2020 13:16,IP Address,100,251,TRUE,04/06/2020 13:16,R_3kcyPG4hojZT3vX,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5bf300a7ac0f0d000180a247,1,1,1,1,2,1,0,1,1,1,3,2,1,0,2,1,1,1,1,0,22,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,0,1,1,1,1,1,1,1,8,3,0,27,Female,Yes,Yes,5bf300a7ac0f0d000180a247
04/06/2020 13:10,04/06/2020 13:16,IP Address,100,381,TRUE,04/06/2020 13:16,R_32LWSjitzacRzAW,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d57d9e2e1e7440001132fb3,2,2,0,0,3,2,2,1,3,1,1,2,2,2,0,1,0,3,3,0,30,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,0,30,Male,Yes,Yes,5d57d9e2e1e7440001132fb3
04/06/2020 13:10,04/06/2020 13:16,IP Address,100,389,TRUE,04/06/2020 13:16,R_31FdGVv0qJszwPI,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ebac1226bda45030875a0e3,0,1,0,0,1,0,0,0,1,0,4,2,0,0,0,1,0,1,0,0,11,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,0,1,10,1,0,21,Male,Yes,Yes,5ebac1226bda45030875a0e3
04/06/2020 13:11,04/06/2020 13:16,IP Address,100,286,TRUE,04/06/2020 13:16,R_1HiYdVEUNzB60LQ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea958f254982b0450cb7454,3,3,0,1,2,0,0,2,3,2,2,2,2,2,2,2,2,2,1,3,36,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,0,1,0,0,0,1,0,0,3,3,1,19,Male,Yes,Yes,5ea958f254982b0450cb7454
04/06/2020 13:06,04/06/2020 13:16,IP Address,100,581,TRUE,04/06/2020 13:16,R_eaJwMHbjiqOX3Xj,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e9453153c58a12b7456d560,1,2,1,1,3,0,1,0,3,0,4,2,0,0,0,1,0,0,1,4,24,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,35,Male,Yes,Yes,5e9453153c58a12b7456d560
04/06/2020 13:07,04/06/2020 13:16,IP Address,100,529,TRUE,04/06/2020 13:16,R_ptv4P6LM0CS6YW5,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ebe7c0b9578b7057109a435,4,1,1,2,1,3,3,0,3,3,1,3,1,4,4,4,4,1,2,2,47,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,34,Female,Yes,No,5ebe7c0b9578b7057109a435
04/06/2020 13:13,04/06/2020 13:16,IP Address,100,233,TRUE,04/06/2020 13:16,R_2aztMMtMoSkP2wM,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e46b56ccd0fc703d56d4d78,2,1,2,3,2,1,1,2,2,1,3,3,1,1,4,2,2,3,3,1,40,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,0,0,0,0,0,1,1,1,1,1,6,1,1,23,Female,Yes,Yes,5e46b56ccd0fc703d56d4d78
04/06/2020 13:11,04/06/2020 13:17,IP Address,100,349,TRUE,04/06/2020 13:17,R_2XhAaJ1ozRuUS8P,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d4a0c84029c3000010a8718,2,0,2,1,2,2,3,2,2,1,2,2,2,4,1,1,2,1,2,1,35,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,20,Male,No,No,5d4a0c84029c3000010a8718
04/06/2020 13:13,04/06/2020 13:17,IP Address,100,228,TRUE,04/06/2020 13:17,R_1luTA3bx0AoeIYR,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c741a67566c7700173ed014,2,2,1,1,3,2,2,2,3,2,3,3,3,1,3,3,3,3,2,1,45,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,1,1,1,1,4,8,0,34,Female,Yes,Yes,5c741a67566c7700173ed014
04/06/2020 13:10,04/06/2020 13:17,IP Address,100,388,TRUE,04/06/2020 13:17,R_Xk2Usu9YQcmepnb,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d2ca342f91bdd001ae993e6,2,3,3,0,2,2,2,1,3,2,2,0,0,1,2,3,0,2,3,3,36,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,22,Female,Yes,Yes,5d2ca342f91bdd001ae993e6
04/06/2020 13:11,04/06/2020 13:17,IP Address,100,305,TRUE,04/06/2020 13:17,R_1jezkfRIrhdkBrs,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c1cd3ceaaf132000142713d,2,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,2,1,12,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,39,Male,Yes,Yes,5c1cd3ceaaf132000142713d
04/06/2020 13:02,04/06/2020 13:17,IP Address,100,859,TRUE,04/06/2020 13:17,R_1IPY84YleBRkDrK,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e6ff43e18d1a809cd0b836a,2,2,1,2,0,1,2,1,2,1,2,1,1,2,2,1,1,0,2,1,27,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,1,1,1,1,4,8,0,22,Male,Yes,Yes,5e6ff43e18d1a809cd0b836a
04/06/2020 13:12,04/06/2020 13:17,IP Address,100,272,TRUE,04/06/2020 13:17,R_vcXnayEvyOk6FB7,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5b9f8565e1c6f800012a8989,1,1,1,1,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,25,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.20 if I choose this option and my partner does not.,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,1,1,0,0,1,0,0,0,0,0,1,4,1,1,28,Male,Yes,Yes,5b9f8565e1c6f800012a8989
04/06/2020 13:07,04/06/2020 13:17,IP Address,100,576,TRUE,04/06/2020 13:17,R_ugLtHCgceF0UYbT,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e7ce0b8cbf37633fbbee7d9,2,4,2,1,1,4,2,4,2,2,4,3,2,3,3,3,2,2,3,3,52,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,0,1,1,1,1,1,8,3,0,23,Male,No,Yes,5e7ce0b8cbf37633fbbee7d9
04/06/2020 13:14,04/06/2020 13:17,IP Address,100,184,TRUE,04/06/2020 13:17,R_1MR5m8mt58UDWjk,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e4c3eb1aa5ed3086722020b,3,3,1,2,4,2,2,3,1,2,2,3,3,2,2,2,3,1,1,1,43,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,24,Female,Yes,Yes,5e4c3eb1aa5ed3086722020b
04/06/2020 13:11,04/06/2020 13:17,IP Address,100,337,TRUE,04/06/2020 13:17,R_1cVbiuWaqmSFQJ8,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5a1aab617ecfc50001be24a2,0,0,1,0,1,1,1,0,3,0,3,1,1,0,1,0,1,0,1,0,15,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,0,1,1,1,1,5,6,0,51,Male,Yes,Yes,5a1aab617ecfc50001be24a2
04/06/2020 13:12,04/06/2020 13:17,IP Address,100,299,TRUE,04/06/2020 13:17,R_2OZQCiO19QRcwdj,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e6fa17a6319c1563936bafc,2,1,2,1,3,2,1,2,3,2,2,2,1,0,0,1,1,0,1,0,27,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,31,Male,Yes,Yes,5e6fa17a6319c1563936bafc
04/06/2020 13:12,04/06/2020 13:17,IP Address,100,309,TRUE,04/06/2020 13:17,R_2ASD7I3vjWPXRav,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ed101768af172000a6df9c9,2,1,3,2,4,1,1,1,2,2,3,1,2,1,1,1,3,1,2,2,36,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,0,0,0,0,1,7,1,19,Female,No,No,5ed101768af172000a6df9c9
04/06/2020 13:08,04/06/2020 13:17,IP Address,100,572,TRUE,04/06/2020 13:17,R_2zMklOzhZC9Ra6q,anonymous,EN,Yes,Yes,Yes,Yes,Yes,59bef2f33c45a10001ccd1cb,2,1,3,0,0,0,0,0,1,0,2,1,1,1,1,3,4,2,1,3,26,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,40,Male,Yes,Yes,59bef2f33c45a10001ccd1cb
04/06/2020 13:11,04/06/2020 13:17,IP Address,100,339,TRUE,04/06/2020 13:17,R_cuTWImmFtcjbB7j,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ec3022338a19e143412435f,3,2,3,2,4,3,3,3,4,1,1,3,0,3,3,4,2,3,3,4,54,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,18,Male,Yes,Yes,5ec3022338a19e143412435f
04/06/2020 13:10,04/06/2020 13:17,IP Address,100,453,TRUE,04/06/2020 13:17,R_ujPnUhuLrCkaash,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ba0cc4dbabc5b00015e42f3,3,2,2,1,3,1,0,2,2,1,4,3,0,4,4,3,2,1,1,3,42,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,39,Male,Yes,No,5ba0cc4dbabc5b00015e42f3
04/06/2020 13:12,04/06/2020 13:17,IP Address,100,319,TRUE,04/06/2020 13:17,R_2uTXfAHnEF9Nmin,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ecbb2347a5125043b1d3588,2,1,1,0,4,0,1,1,1,3,3,4,0,1,2,3,4,4,1,1,37,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,0,1,1,1,4,7,0,24,Male,Yes,Yes,5ecbb2347a5125043b1d3588
04/06/2020 13:02,04/06/2020 13:17,IP Address,100,884,TRUE,04/06/2020 13:17,R_t0clsDsNmTGmflf,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eca994dce3f415f1fdf45f8,1,1,1,0,1,1,0,1,1,1,2,1,1,1,1,0,0,0,0,0,14,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,26,Male,Yes,No,5eca994dce3f415f1fdf45f8
04/06/2020 13:13,04/06/2020 13:17,IP Address,100,277,TRUE,04/06/2020 13:17,R_262rCgcXFOXhKx6,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d5d4bd87bc8c30018b45685,3,1,1,0,4,1,1,0,3,1,2,0,0,0,2,1,0,0,0,1,21,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Male,Yes,Yes,5d5d4bd87bc8c30018b45685
04/06/2020 13:14,04/06/2020 13:17,IP Address,100,180,TRUE,04/06/2020 13:17,R_2S0on0oyz5tiKNZ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,57509aade19ee9000680df04,1,2,1,0,2,1,2,1,3,1,2,2,1,2,1,1,1,2,1,1,28,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,Male,Yes,Yes,57509aade19ee9000680df04
04/06/2020 13:11,04/06/2020 13:17,IP Address,100,373,TRUE,04/06/2020 13:17,R_2z7soBE1D0nKnDt,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c699cdc707a740001032fd5,2,2,1,1,2,1,1,2,3,0,3,1,2,2,2,1,1,2,2,2,33,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,0,28,Male,Yes,Yes,5c699cdc707a740001032fd5
04/06/2020 13:12,04/06/2020 13:17,IP Address,100,311,TRUE,04/06/2020 13:17,R_3EnbQ4NZPMmp1Cz,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5db35c6cd14d3d000a07f3f6,2,0,1,1,0,1,1,0,1,0,1,2,1,0,1,1,1,1,1,1,17,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,21,Female,Yes,Yes,5db35c6cd14d3d000a07f3f6
04/06/2020 13:13,04/06/2020 13:18,IP Address,100,260,TRUE,04/06/2020 13:18,R_ehBEl10MOL4FC5b,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5cd7dc7a0f0de600018e760b,0,0,0,0,2,0,1,0,3,0,2,0,0,0,1,1,0,1,2,0,13,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,47,Female,Yes,Yes,5cd7dc7a0f0de600018e760b
04/06/2020 13:10,04/06/2020 13:18,IP Address,100,427,TRUE,04/06/2020 13:18,R_1LScknvDEX9WaA8,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e4b2a1a6a0c8403b9f8938e,3,4,2,1,2,2,2,0,4,3,3,2,1,4,3,2,3,2,2,4,49,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,22,Male,Yes,Yes,5e4b2a1a6a0c8403b9f8938e
04/06/2020 13:11,04/06/2020 13:18,IP Address,100,423,TRUE,04/06/2020 13:18,R_3qXbCbZlVbM2SGg,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e900afc29430230f3583cf2,4,4,4,4,3,2,4,2,2,3,2,4,0,4,4,4,4,4,4,4,66,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,23,Male,Yes,No,5e900afc29430230f3583cf2
04/06/2020 13:10,04/06/2020 13:18,IP Address,100,448,TRUE,04/06/2020 13:18,R_30ldfDqpkMHuIPX,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e611e23e6d609000ae35968,3,1,2,2,1,4,3,2,4,2,3,4,2,2,4,4,3,3,4,4,57,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,0,18,Female,Yes,Yes,5e611e23e6d609000ae35968
04/06/2020 13:10,04/06/2020 13:18,IP Address,100,435,TRUE,04/06/2020 13:18,R_3h29aH9ITx9z6SJ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ed0f3e1efc22a0008c6a9e4,2,1,3,1,2,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,20,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,0,27,Female,Yes,Yes,5ed0f3e1efc22a0008c6a9e4
04/06/2020 13:11,04/06/2020 13:18,IP Address,100,386,TRUE,04/06/2020 13:18,R_ZI9XrPhtQCUaIMN,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e4bfba56727ea000e36abec,2,3,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,3,36,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,20,Female,Yes,Yes,5e4bfba56727ea000e36abec
04/06/2020 13:08,04/06/2020 13:18,IP Address,100,562,TRUE,04/06/2020 13:18,R_1MZcVbaZyq9MgFc,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5a8fd370eea3d300016ed1de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Female,Yes,Yes,5a8fd370eea3d300016ed1de
04/06/2020 13:13,04/06/2020 13:18,IP Address,100,292,TRUE,04/06/2020 13:18,R_2SIBLUmHnx0GQYQ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d14abad4d38750001435f74,3,2,2,4,3,3,3,1,4,2,4,2,2,1,3,3,1,3,4,4,54,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,28,Female,No,No,5d14abad4d38750001435f74
04/06/2020 13:08,04/06/2020 13:18,IP Address,100,618,TRUE,04/06/2020 13:18,R_RLAvRc06QbAxVUB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d5bcd6c0802ee001608c5a8,2,0,4,1,2,0,1,1,2,0,2,1,0,1,1,1,2,1,1,0,23,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,24,Male,Yes,Yes,5d5bcd6c0802ee001608c5a8
04/06/2020 13:12,04/06/2020 13:18,IP Address,100,333,TRUE,04/06/2020 13:18,R_31at5T4T5uDUGrU,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5dee5068bc4b5c4ea275c2d6,4,2,4,1,4,4,3,3,4,2,4,4,3,1,4,4,4,1,3,4,63,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Male,Yes,Yes,5dee5068bc4b5c4ea275c2d6
04/06/2020 13:14,04/06/2020 13:18,IP Address,100,250,TRUE,04/06/2020 13:18,R_1DMWIEkS5tXboXl,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea5c7865c61aa02ed930e9d,1,1,0,0,2,0,1,3,1,0,2,1,1,2,1,2,1,0,1,1,21,£0.50,,,£0.75,£0.75,1,1,1,1,0,1,0,0,0,0,0,0,1,4,1,1,27,Male,Yes,No,5ea5c7865c61aa02ed930e9d
04/06/2020 13:15,04/06/2020 13:18,IP Address,100,196,TRUE,04/06/2020 13:18,R_qvUbqobKfZQ1nYR,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d89c5bd2cbec60017e976f3,3,2,3,2,2,2,3,2,4,2,1,1,2,2,3,1,2,3,1,2,43,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,26,Male,Yes,Yes,5d89c5bd2cbec60017e976f3
04/06/2020 13:12,04/06/2020 13:18,IP Address,100,389,TRUE,04/06/2020 13:18,R_2SjdvwYKX2lI0bx,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e8d771d2f9290144bfbef7e,0,1,1,0,2,1,0,1,2,1,1,0,0,1,0,2,0,1,1,0,15,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Male,Yes,Yes,5e8d771d2f9290144bfbef7e
04/06/2020 13:13,04/06/2020 13:18,IP Address,100,338,TRUE,04/06/2020 13:18,R_3Gybki09IHlJLY0,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5dd6687cef41975ecf946fb0,1,2,0,1,4,1,1,0,2,0,0,2,2,1,0,1,0,1,1,1,21,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,47,Female,Yes,Yes,5dd6687cef41975ecf946fb0
04/06/2020 13:13,04/06/2020 13:18,IP Address,100,347,TRUE,04/06/2020 13:18,R_3EM7riRVhZQvahO,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d3894798bb75200164c557e,2,2,2,3,4,1,2,1,4,1,4,3,2,1,2,2,3,3,1,1,44,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,32,Female,No,No,5d3894798bb75200164c557e
04/06/2020 13:12,04/06/2020 13:18,IP Address,100,366,TRUE,04/06/2020 13:18,R_1Du9HXphWLDarCW,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5dea40ce11744715c8ea2855,3,2,1,2,2,2,1,1,4,1,2,1,1,2,1,1,2,1,1,2,33,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,0,37,Male,No,Yes,5dea40ce11744715c8ea2855
04/06/2020 13:14,04/06/2020 13:18,IP Address,100,272,TRUE,04/06/2020 13:18,R_129WgpR42ylxWJ6,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5dfcc66de69d0a9b5cbf5bbb,2,2,1,1,3,1,0,1,3,0,2,3,0,2,3,3,3,2,1,1,34,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,0,20,Male,Yes,Yes,5dfcc66de69d0a9b5cbf5bbb
04/06/2020 13:14,04/06/2020 13:18,IP Address,100,262,TRUE,04/06/2020 13:18,R_1FRkgM7PBxvXw8Q,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaaf7be1aed4d07bde4a499,4,4,4,2,4,0,3,4,0,4,4,3,4,1,2,4,4,4,4,4,63,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,21,Male,Yes,No,5eaaf7be1aed4d07bde4a499
04/06/2020 13:14,04/06/2020 13:18,IP Address,100,239,TRUE,04/06/2020 13:18,R_1E57BLRICjFLtez,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ec2b942b79ce30ab8edbc5e,1,0,1,1,1,2,1,1,2,0,1,1,1,0,2,1,1,2,2,3,24,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,0,1,1,1,0,1,1,9,1,1,39,Male,Yes,Yes,5ec2b942b79ce30ab8edbc5e
04/06/2020 13:14,04/06/2020 13:18,IP Address,100,268,TRUE,04/06/2020 13:18,R_2ZQc19BYSQFjmtn,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e377d1ac0b28970cf33db0e,2,3,2,2,2,1,2,1,3,2,3,2,0,2,2,2,2,1,2,2,38,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,0,21,Male,Yes,Yes,5e377d1ac0b28970cf33db0e
04/06/2020 13:13,04/06/2020 13:19,IP Address,100,338,TRUE,04/06/2020 13:19,R_saEAR9L4iIDvmeZ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e207cdbdbc6703853bd2197,1,1,1,0,2,0,1,0,4,0,2,1,1,0,0,1,0,0,1,3,19,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,35,Female,Yes,Yes,5e207cdbdbc6703853bd2197
04/06/2020 13:12,04/06/2020 13:19,IP Address,100,388,TRUE,04/06/2020 13:19,R_1GH5zI1gvbkZ8fs,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5bc8ab30b569b300016b8051,1,4,1,1,3,1,4,0,4,1,4,0,0,1,0,0,0,0,0,0,25,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,25,Male,Yes,Yes,5bc8ab30b569b300016b8051
04/06/2020 13:12,04/06/2020 13:19,IP Address,100,398,TRUE,04/06/2020 13:19,R_1Q3q7WNwXYjQ2nr,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e906586a9e4ef362ab2ffa8,2,0,1,1,4,1,0,1,1,0,2,1,2,1,1,1,1,2,0,3,25,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,0,1,1,1,1,1,1,1,8,3,0,28,Female,No,Yes,5e906586a9e4ef362ab2ffa8
